-6.845762,-3.153690,4.773138,-23.281865,-4.388542,-5.263791,16.305557,-2.481967,14.655096,-6.944992,-16.179141,8.778187,0.896135,9.787360,54.983477,4.848424,-4.916487,17.669258,1.382418,10.687895,-4.624416,-32.744154,0.435585,7.598841,-0.418783,3.017106,-12.293490,25.886747,0.563626,-30.813959,
-15.222903,20.594570,14.197372,-0.411746,5.244047,4.656245,16.803780,-7.816161,5.201151,-2.633210,-0.477639,-16.081010,-60.123208,-8.133547,4.848424,143.826095,0.320189,-8.550404,-8.572346,-6.323035,18.268634,-1.074448,-20.645799,37.769455,-3.456427,-6.455108,14.273960,-14.368199,-0.526593,-44.543290,
11.260994,10.580426,-13.636800,-0.629912,15.897877,9.140454,10.232949,-9.177513,-19.352534,-33.509200,-32.551826,-39.495013,-22.093339,-1.842990,-4.916487,0.320189,97.279927,-22.751429,-15.934734,-26.831515,16.292644,7.631750,30.256895,1.528195,-25.336641,-18.527763,9.809983,21.949580,-27.623122,-27.743345,
10.107752,22.018698,44.974931,-6.673368,5.255264,5.896645,39.050519,2.959115,4.868954,-23.986116,-22.094240,12.095882,35.668527,9.799685,17.669258,-8.550404,-22.751429,116.590809,5.047418,-8.285607,0.399281,-11.735968,2.447266,-3.552357,-0.662453,-11.414836,-15.041280,5.181760,32.991791,25.931791,
13.540172,37.663572,5.407157,36.639773,7.277183,-7.226405,-8.789263,35.068812,-9.374160,-27.908947,-13.258876,-0.472089,50.084541,-8.232965,1.382418,-8.572346,-15.934734,5.047418,118.057012,-1.906488,-18.459315,-14.855525,-39.983359,17.072790,1.865883,-26.900327,6.647874,-42.438288,21.032556,7.649964,
0.741083,-22.889474,6.460671,-1.524511,-4.237582,17.517878,-32.418796,2.404941,22.283257,19.998933,7.436233,1.434002,-16.642313,3.365292,10.687895,-6.323035,-26.831515,-8.285607,-1.906488,75.665675,-19.478591,-9.359442,15.460669,-29.615893,-8.996514,27.802982,-15.324663,22.792162,-5.966001,-20.312651,
-14.532318,0.698847,-14.715734,-37.861436,-19.702421,17.607135,1.854508,-10.761143,-8.431189,30.571882,21.769932,-29.428775,-33.138684,3.943285,-4.624416,18.268634,16.292644,0.399281,-18.459315,-19.478591,110.602882,15.741007,-0.067970,-20.960262,20.044636,-4.336778,-5.779826,11.713973,16.605562,-33.247939,
-0.569875,31.587135,-5.182279,6.293977,8.880997,15.733038,-3.774540,-3.868251,-11.660062,-16.501951,25.705125,-1.792420,-19.755091,-22.499804,-32.744154,-1.074448,7.631750,-11.735968,-14.855525,-9.359442,15.741007,96.805357,24.593983,-4.425773,-10.195310,5.391468,-3.340355,-21.506331,-10.149899,6.113065,
-11.444696,-2.099108,-3.191069,-17.803405,22.231196,1.251746,-1.169100,-12.260172,-42.500950,17.203712,-3.580805,-28.667065,16.263069,-12.351520,0.435585,-20.645799,30.256895,2.447266,-39.983359,15.460669,-0.067970,24.593983,141.566716,-47.198998,-60.831698,34.651970,-21.340335,-13.516217,17.136800,12.681284,
-12.643373,23.385649,-18.208603,26.556588,10.294415,-24.363795,23.730085,14.124289,0.068642,-47.113811,-22.338007,30.507913,-11.979956,23.243910,7.598841,37.769455,1.528195,-3.552357,17.072790,-29.615893,-20.960262,-4.425773,-47.198998,95.701293,17.690164,-11.358727,33.827866,0.347104,-9.654160,-3.726683,
-19.000528,15.469382,-16.820885,-10.131428,-47.792971,-10.936498,2.319741,1.230688,30.268833,-2.674722,13.437858,29.220280,-12.832915,35.985215,-0.418783,-3.456427,-25.336641,-0.662453,1.865883,-8.996514,20.044636,-10.195310,-60.831698,17.690164,100.758119,11.780774,3.477280,23.997621,-23.345611,-3.522657,
-25.642501,1.775454,-12.305114,-16.609754,18.046543,1.654686,-4.188589,-21.425346,-7.801907,37.430961,-0.503101,6.400328,9.221076,20.748005,3.017106,-6.455108,-18.527763,-11.414836,-26.900327,27.802982,-4.336778,5.391468,34.651970,-11.358727,11.780774,89.832607,-27.479740,16.002498,1.327647,2.496620,
-13.083078,-18.171234,-29.961155,22.285301,23.262532,6.301994,-9.562101,39.449821,-8.759269,-34.791608,0.342336,-17.512736,-33.077501,-20.080989,-12.293490,14.273960,9.809983,-15.041280,6.647874,-15.324663,-5.779826,-3.340355,-21.340335,33.827866,3.477280,-27.479740,101.273737,-13.063046,-1.396542,-0.404598,
-1.202832,9.402619,-18.054590,-34.544912,-21.045388,4.419811,-11.264943,-0.442825,25.828993,9.225124,-11.140807,14.570932,-58.512782,32.024491,25.886747,-14.368199,21.949580,5.181760,-42.438288,22.792162,11.713973,-21.506331,-13.516217,0.347104,23.997621,16.002498,-13.063046,143.909161,2.770431,-50.758796,
-15.068591,3.187761,-7.738828,-16.437166,39.171434,-8.903855,17.405876,47.928950,-23.570914,41.938580,10.571369,3.893530,35.531177,-5.690950,0.563626,-0.526593,-27.623122,32.991791,21.032556,-5.966001,16.605562,-10.149899,17.136800,-9.654160,-23.345611,1.327647,-1.396542,2.770431,121.313429,26.228206,
-6.401580,9.400047,-0.956799,31.608804,7.918299,-35.419710,14.162029,3.089280,-10.703496,38.897701,26.553954,38.422122,84.957384,10.481275,-30.813959,-44.543290,-27.743345,25.931791,7.649964,-20.312651,-33.247939,6.113065,12.681284,-3.726683,-3.522657,2.496620,-0.404598,-50.758796,26.228206,135.782544,
-3.263225,1.880737,-13.471964,4.680118,6.210385,-2.344419,-33.749266,-7.976623,11.454379,11.845217,0.811296,-11.563851,-12.252567,5.854904,9.491770,10.724751,3.654446,-0.181896,0.846673,0.138529,-5.069118,-0.386407,-3.073224,3.328713,-8.892863,15.081448,5.557282,-13.453545,-8.197738,-7.101374,
0.125262,-0.008786,0.551108,0.106113,0.300361,-1.121221,-0.058436,-1.982892,-0.957580,-1.305171,-0.724877,-1.092881,0.706335,0.492159,0.268198,-1.401940,-0.447947,-1.418430,1.768852,0.956199,-1.151463,1.147404,1.125813,0.473514,0.809723,2.050816,-0.548580,0.047301,-0.302183,-0.991572,
0.624037,-1.558731,0.374487,0.443998,0.419418,-0.239267,1.791792,1.117695,0.796237,-0.103360,-0.479368,-0.523021,-1.645839,-0.660719,-0.059035,-1.206200,0.636137,1.701212,-0.962037,-1.120109,-0.587393,0.506880,1.057563,-0.633899,-0.062442,1.639883,-1.432559,0.844453,0.133706,0.197955,
2.377216,0.507947,-1.764823,0.586181,1.004057,-0.253866,0.347531,0.084131,-0.570388,-1.861759,0.034018,1.888991,0.676838,-1.121395,0.547988,-0.389415,0.793843,-0.468122,-1.955377,0.778794,0.401587,0.459656,0.181781,0.868191,0.018617,0.318377,1.512708,1.918558,0.182067,0.891454,
0.554099,1.127604,-0.515911,-0.476071,1.383724,-0.919152,-0.001003,-2.070049,-1.479592,-1.655811,0.169961,-0.610545,-0.707560,0.522622,-1.894882,-0.458361,-0.496424,-0.975182,-0.713609,-1.604892,-1.342137,-0.037124,0.743350,-1.283003,0.479603,0.825770,-1.102818,-1.295720,0.215348,-0.454207,
0.743662,1.373296,-0.094940,-1.638442,-1.446227,-0.306196,-0.887948,-0.761566,-0.495977,-0.317602,0.445568,0.606573,-2.345241,0.030691,-0.574450,-0.864271,0.130652,1.394362,0.511956,0.608275,0.909912,0.910163,1.461470,1.051158,-0.222576,1.696790,1.796480,-0.912218,-0.912912,-0.002490,
0.620413,0.287234,-0.904107,-1.137239,-0.031319,0.350702,0.216973,-1.788681,-0.353190,-1.603249,0.036517,0.956656,0.158230,-0.136278,0.320753,-1.523483,0.988947,1.503652,0.137095,1.425362,-0.420368,0.770648,-0.564049,-1.252016,-1.795711,0.997323,0.167067,1.388247,1.625064,0.045996,
0.310516,1.091742,2.015477,-0.321615,-0.303660,0.191395,-1.081481,0.458072,0.360502,0.214264,0.492768,-0.649666,-0.527689,-0.291379,-0.567460,-0.648039,0.661147,-0.975403,-1.930488,0.807488,-0.852147,1.908657,-0.152367,0.792368,0.646967,-1.175651,0.547286,1.220240,-1.194483,0.636944,
-1.281945,-0.292438,-0.616136,-0.549660,0.207443,-1.582170,0.499799,0.128203,0.140342,0.804679,-0.440167,0.687337,0.261997,-0.476396,-0.366687,1.478644,0.242989,1.329180,-0.604063,-0.544970,0.553057,0.707545,0.115472,1.941406,1.412029,0.201130,-1.271038,1.399238,-0.822567,0.322096,
-0.811040,0.372334,0.721359,0.745346,-0.088023,-0.438807,0.427640,-0.070301,1.244918,-0.918322,2.202228,-1.937649,-1.110865,0.755144,-1.080586,-2.029889,0.638382,0.448868,-0.579779,-0.410736,-0.672075,0.494479,-0.471420,-0.715125,-1.976988,-0.724648,0.249185,-1.054692,-1.007643,-1.195709,
-0.273295,-2.132743,0.261679,2.720221,1.199134,-1.210509,0.761771,-0.751730,-0.269871,0.028367,0.509675,1.862147,0.800285,-0.193893,-0.214248,-2.153495,-1.327859,-0.454255,-0.030012,-0.392276,-2.315435,-0.835183,0.294427,1.508085,2.584089,-0.291803,1.430875,-0.149662,-0.813905,-1.232609,
0.761431,-0.227023,1.160689,-1.952002,0.139173,0.495256,0.915377,0.822338,-0.110999,2.316290,-0.092588,-1.561894,-1.834909,0.762565,-0.103569,-0.971233,0.742775,0.339246,-0.282248,-1.511575,-0.943524,1.097205,0.152828,0.180621,-0.565888,-1.521043,-0.234829,-1.457857,-1.394018,-1.210655,
2.056133,-0.924811,0.872038,-0.009511,-0.369303,1.135190,0.624099,2.206565,1.660664,-0.594733,0.103083,-0.102842,2.234078,-0.621987,-0.550188,-0.653659,-0.705572,-1.304486,-0.704134,0.621340,-0.115141,-1.154253,-0.364118,0.256307,-1.357869,0.873292,-1.131927,1.626611,0.309085,-0.286372,
-1.186761,0.225829,-1.843449,-0.947716,0.615917,-0.987237,-0.346091,0.306913,-1.117562,0.543236,0.897524,-0.073530,-0.954152,0.647050,-0.852766,-0.688003,-0.922437,2.034372,-0.104850,-0.567370,-1.525738,0.732964,0.075196,-0.898400,0.384066,1.799972,0.336066,0.232874,1.964814,0.224178,
0.461363,0.334978,-1.129781,-0.311784,-0.871945,-0.685018,-0.281232,-0.681613,-0.521403,-0.667786,-1.214541,1.003883,1.043080,-0.337091,0.797675,0.981854,-0.798454,-0.781206,1.097073,-1.389069,0.468928,-0.821572,1.015070,-0.587592,-0.972957,1.091453,0.096951,-2.159359,-0.092918,0.306056,
0.716322,-1.374414,0.351475,2.050718,-0.675571,-0.368813,0.779582,-1.025219,-0.842141,0.530125,-0.551710,-0.287470,0.301374,1.059343,-0.798917,0.362821,0.933000,-0.193782,0.935954,0.151926,0.822252,-0.387369,-1.394237,1.078327,-0.554051,-0.478199,1.370415,-1.247909,1.501460,-1.243280,
0.677547,-0.676493,-0.627582,0.768608,1.877535,-0.409299,-0.612120,1.186638,-0.431109,0.062850,-0.602251,-0.960223,0.430670,1.296586,1.538322,-1.181423,0.123945,-0.604096,-1.319275,-1.812759,-0.448155,0.372314,1.058512,1.874900,-0.709367,-1.267767,0.784499,-0.648991,-0.165886,0.251589,
-0.749095,0.707401,0.460585,0.244986,-0.239898,-1.533643,0.038960,2.030034,0.505382,-0.341633,1.500850,1.393596,-0.426881,-1.359582,0.006743,0.213767,2.080882,-1.032080,-1.151665,-1.711891,1.089378,0.497591,-0.552333,-0.068532,1.230528,0.249473,-1.636404,0.452245,-0.407399,-0.710872,
0.492250,-0.673370,-0.477150,-0.366882,0.975081,0.104528,-0.907464,-1.076659,-0.264841,-0.292621,-1.290900,-0.844035,0.225885,-0.038640,1.367372,0.107735,-0.221463,-0.023249,0.378490,-0.825593,-0.213230,1.013350,0.584272,-1.376504,-0.347504,0.725458,-0.468498,0.966960,-1.364475,1.136542,
-1.160481,-1.039846,-1.470989,0.716504,-0.435310,-1.631045,-0.070471,0.765842,0.170777,-1.323990,0.272922,0.033358,0.054571,0.658769,-1.814522,-1.065766,-0.579448,-0.991211,0.579733,1.059349,-0.518393,0.194197,0.893812,-1.134971,-0.671933,-1.497306,1.651765,-0.530947,-1.614709,1.922388,
0.243385,1.693689,1.581771,-0.249338,-1.130735,-0.160875,-2.054911,-0.529526,-0.906139,-1.421161,-0.061667,-1.272824,0.567550,1.059414,-0.919941,-0.211147,0.550287,0.545475,-0.735643,1.707779,0.010012,2.740373,-0.751020,0.897547,0.288613,-0.039527,2.606179,0.422926,-0.686680,0.720178,
-1.477576,-0.388844,-0.762746,-0.796880,-0.148540,0.165881,-0.869265,-0.932978,0.699523,1.499530,-0.056048,-0.552750,0.402353,-0.819444,0.876208,-0.346627,-1.548263,-0.074196,-0.619516,-1.747013,
0.057803,-1.555818,-7.503244,-2.897414,-9.715275,-3.106830,-7.618560,-7.771675,-7.921543,-5.622537,-9.228420,-2.011452,-8.539372,-8.255219,-3.473911,-1.381918,-7.045530,-1.272482,-7.730239,0.630949,
2.151398,3.843365,5.268285,6.864774,7.436656,1.136418,3.552086,2.673734,2.179345,6.688699,9.452374,4.548972,3.348937,9.812833,8.596917,9.271255,3.891788,1.422095,0.648686,3.997177,
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,
2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,
-3.769432,-9.095505,4.293938,16.782559,4.448523,5.438956,2.553294,-0.842987,0.814028,-3.189041,0.250836,16.984124,-9.044334,24.991413,1.959527,-0.788746,17.274256,-4.534640,-4.392015,4.510238,-14.506417,-14.124878,6.210394,14.611844,6.009491,14.395519,-3.983382,-12.152954,7.145596,5.799158,
